survived,pclass,age,sibsp,parch,fare,adult_male,alone,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton,alive_yes
0.0,1.0,0.38426740387031916,0.0,0.0,0.015330377421392339,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,0.5,0.572756974114099,0.0,0.0,0.050748620223090936,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.2837396330736366,0.0,0.0,0.020494635090094415,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.3465694898215632,0.0,0.0,0.02469115560854232,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,1.0,0.4847951746670017,0.0,0.0,0.015468569817999833,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
0.0,1.0,0.32143754712239253,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.2586076903744659,0.125,0.0,0.019177122834302632,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,1.0,0.3465694898215632,0.125,0.0,0.030937139635999665,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.24604171902488062,0.0,0.0,0.016908073949327893,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,0.5,0.42196531791907516,0.125,0.0,0.04098927018018883,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.6355868308620256,0.0,0.0,0.015126992566498259,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.032420206081930136,0.125,0.16666666666666666,0.03659756266088288,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
0.0,1.0,0.2586076903744659,0.0,0.0,0.015175789316712771,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.375,0.16666666666666666,0.04970768794751499,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.013386510079847098,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1.0,0.0,0.4093993465694898,0.125,0.0,0.17566830077223786,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True
0.0,0.5,,0.0,0.0,0.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.5476250314149284,0.0,0.0,0.015468569817999833,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
0.0,1.0,,0.0,0.0,0.015712553569072387,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1.0,0.5,0.42196531791907516,0.125,0.16666666666666666,0.06343577527886367,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,0.5,0.22090977632570996,0.0,0.3333333333333333,0.025374310111545468,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,0.5,0.37170143252073384,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.12038200552902739,0.0,0.3333333333333333,0.04713766070721715,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015411575213749284,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.2586076903744659,0.0,0.0,0.015094396337354966,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.0,1.0,0.35913546117114853,0.0,0.0,0.015370976317570811,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.3465694898215632,0.125,0.16666666666666666,0.028106928123558056,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,1.0,0.22090977632570996,0.125,0.16666666666666666,0.039452172548431745,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.014151057562208049,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.3465694898215632,0.125,0.0,0.050748620223090936,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,0.5,0.23347574767529528,0.0,0.0,0.050748620223090936,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,,0.0,0.0,0.015126992566498259,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1.0,1.0,0.39683337521990447,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True
1.0,0.0,0.3465694898215632,0.0,0.0,0.051822148727810165,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True
1.0,1.0,,0.125,0.0,0.031425107138144774,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
1.0,0.5,0.5224930887157577,0.125,0.0,0.050748620223090936,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,0.20834380497612465,0.0,0.0,0.013907073811135496,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,0.6230208595124404,0.125,0.0,0.1091095334796455,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
1.0,0.0,0.17064589092736868,0.125,0.3333333333333333,0.23422440102965045,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
0.0,1.0,0.2586076903744659,0.25,0.3333333333333333,0.06709553154495196,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1.0,0.5,0.2963056044232219,0.25,0.5,0.03659756266088288,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,0.0,0.7989444584066349,0.125,0.6666666666666666,0.5133418122566505,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
0.0,0.5,0.38426740387031916,0.0,0.0,0.020494635090094415,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.5601910027645137,0.125,0.16666666666666666,0.05123658772523604,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,0.24604171902488062,0.0,0.0,0.018542765081513996,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.3088715757728072,0.125,0.0,0.015175789316712771,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.3465694898215632,0.0,0.0,0.025374310111545468,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,1.0,,0.0,0.0,0.015834545444608664,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
1.0,0.0,0.04498617743151546,0.0,0.3333333333333333,0.15977676072337862,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1.0,0.5,0.15807991957778336,0.0,0.16666666666666666,0.0380614651673182,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
1.0,0.0,0.42196531791907516,0.0,0.0,0.051822148727810165,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True
1.0,1.0,0.05755214878110078,0.25,0.16666666666666666,0.03758969818624431,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.0,0.0,0.648152802211611,0.0,0.0,0.05953203526170282,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True
0.0,0.5,0.4470972606182458,0.125,0.3333333333333333,0.05416439273810667,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.125,0.0,0.03897240290032268,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,0.37170143252073384,0.0,0.0,0.05416439273810667,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1.0,0.0,0.610454888162855,0.125,0.0,0.17391981561855152,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0.0,1.0,,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.35913546117114853,0.0,0.0,0.015411575213749284,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.0,0.0,0.8115104297562201,0.0,0.0,0.051822148727810165,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
1.0,0.0,,0.125,0.0,0.10122885832000206,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
1.0,0.5,0.6230208595124404,0.0,0.0,0.020494635090094415,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,,0.0,0.0,0.015126992566498259,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1.0,0.0,0.5978889168132696,0.0,0.0,0.051822148727810165,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
0.0,1.0,0.42196531791907516,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,0.5853229454636844,0.0,0.0,0.07514699533034619,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
0.0,0.5,0.5978889168132696,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.4722292033174164,0.0,0.0,0.013760683560491965,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,,0.0,0.0,0.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,0.6984166876099522,0.0,0.0,0.051822148727810165,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015078195816283748,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1.0,1.0,0.004146770545363157,0.25,0.16666666666666666,0.03758969818624431,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.0,1.0,,0.0,0.0,0.014151057562208049,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.4722292033174164,0.0,0.0,0.016908073949327893,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.4093993465694898,0.125,0.3333333333333333,0.05416439273810667,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,0.5,0.2837396330736366,0.0,0.0,0.026919605597338588,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.0,1.0,0.2711736617240513,0.0,0.0,0.019201521209409888,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,,0.0,0.0,0.10149724044618187,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.42196531791907516,0.125,0.0,0.04098927018018883,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.35913546117114853,0.125,0.0,0.013752485706455927,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.2711736617240513,0.0,0.0,0.014679623960531627,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.01985423473234481,0.0,0.16666666666666666,0.023983602730431916,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True
0.0,1.0,0.10781603417944208,0.625,0.3333333333333333,0.09154270340242172,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.0,0.5,,0.0,0.0,0.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.6230208595124404,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.7863784870570495,0.0,0.0,0.018713553707264782,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
1.0,0.0,0.3088715757728072,0.125,0.0,0.17777475888549785,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0.0,1.0,,0.375,0.16666666666666666,0.04970768794751499,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1.0,0.0,0.43453128926866047,0.125,0.0,0.17566830077223786,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
0.0,0.0,0.7235486303091229,0.0,0.0,0.057970539254838485,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.0,1.0,0.37170143252073384,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.10781603417944208,0.125,0.16666666666666666,0.031034733136428686,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True
0.0,1.0,,0.125,0.0,0.03897240290032268,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.2586076903744659,0.0,0.0,0.014151057562208049,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,0.6858507162603669,0.0,0.0,0.05953203526170282,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
0.0,0.0,0.8869062578537321,0.0,0.0,0.09662576327876685,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.2586076903744659,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.028220722145058292,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1.0,0.0,0.6732847449107816,0.125,0.0,0.1527664244005612,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0.0,1.0,,0.0,0.0,0.029473237129564348,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,0.3088715757728072,0.125,0.3333333333333333,0.29580589980036276,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0.0,1.0,0.2963056044232219,0.0,0.0,0.015216388212891242,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.20834380497612465,0.0,0.0,0.016908073949327893,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.2586076903744659,0.0,0.0,0.015126992566498259,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.0,1.0,,0.0,0.0,0.014891206669461744,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.0,1.0,0.4596632319678311,0.0,0.0,0.018713553707264782,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1.0,0.0,0.19577783362653933,0.0,0.0,0.16883675574220638,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0.0,0.0,0.22090977632570996,0.125,0.0,0.2125586439344078,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1.0,0.5,0.4093993465694898,0.0,0.3333333333333333,0.050748620223090936,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,0.0,,0.0,0.0,0.051822148727810165,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True
0.0,1.0,0.3465694898215632,0.0,0.0,0.04396587194327397,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.32143754712239253,0.0,0.0,0.11027245763075773,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
1.0,1.0,0.35913546117114853,0.0,0.0,0.015126992566498259,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True
0.0,1.0,,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.4470972606182458,0.0,0.0,0.05130978285055781,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
1.0,0.0,0.6732847449107816,0.125,0.0,0.11594107850967697,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.0,1.0,0.2963056044232219,0.0,0.0,0.014630827210317115,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,0.5853229454636844,0.0,0.0,0.06640417918791278,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
1.0,0.5,0.42196531791907516,0.0,0.0,0.020494635090094415,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True
0.0,1.0,,0.0,0.0,0.04713766070721715,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1.0,0.5,0.4470972606182458,0.125,0.0,0.050748620223090936,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,0.39683337521990447,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.37170143252073384,0.0,0.0,0.18249984580226933,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0.0,1.0,0.2711736617240513,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.014102260811993537,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1.0,0.0,0.5476250314149284,0.0,0.16666666666666666,0.11316786160148591,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0.0,1.0,,0.0,0.0,0.014110458666029575,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.5036441316913798,0.0,0.0,0.015126992566498259,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1.0,0.5,0.6230208595124404,0.0,0.0,0.020494635090094415,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,0.0,,0.0,0.0,0.4328841690069588,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
0.0,1.0,0.4847951746670017,0.0,0.0,0.015468569817999833,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.2837396330736366,0.25,0.16666666666666666,0.022446505098674834,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.01985423473234481,0.125,0.16666666666666666,0.050748620223090936,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
0.0,1.0,,0.0,0.0,0.014110458666029575,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.20834380497612465,0.125,0.16666666666666666,0.014110458666029575,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1.0,1.0,,0.0,0.3333333333333333,0.04364049521284361,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0.0,1.0,0.37170143252073384,0.0,0.0,0.016908073949327893,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1.0,0.5,0.08268409148027142,0.0,0.3333333333333333,0.05123658772523604,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
0.0,0.0,0.5601910027645137,0.0,0.0,0.051822148727810165,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
1.0,0.0,0.37170143252073384,0.0,0.0,0.20772776566317125,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.0,1.0,,0.0,0.0,0.028302115124416098,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.2711736617240513,0.0,0.3333333333333333,0.09661756542473081,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1.0,0.0,0.4470972606182458,0.0,0.3333333333333333,0.13858277060920984,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0.0,1.0,0.10781603417944208,0.5,0.3333333333333333,0.06104473451835265,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.13294797687861273,0.5,0.3333333333333333,0.06104473451835265,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.39683337521990447,0.125,0.0,0.050748620223090936,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True
0.0,0.0,0.6230208595124404,0.125,0.0,0.20772776566317125,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0.0,0.0,0.7989444584066349,0.0,0.0,0.050748620223090936,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.23347574767529528,0.125,0.0,0.050748620223090936,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,0.5,,0.0,0.0,0.02705779799394608,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0.0,1.0,0.4093993465694898,0.125,0.16666666666666666,0.04006213192611313,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.09525006282985675,0.125,0.16666666666666666,0.07173122281533045,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
1.0,0.0,0.20834380497612465,0.0,0.3333333333333333,0.21642978772242535,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0.0,0.5,0.33400351847197784,0.0,0.0,0.050748620223090936,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015281580671177828,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1.0,1.0,0.2711736617240513,0.0,0.0,0.014102260811993537,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1.0,1.0,0.2711736617240513,0.0,0.0,0.015175789316712771,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
0.0,0.0,0.7738125157074642,0.0,0.0,0.051822148727810165,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.5978889168132696,0.125,0.0,0.07729405233978466,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.0,0.0,,0.0,0.0,0.4440992237022602,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.0,0.0,0.4847951746670017,0.125,0.16666666666666666,0.1554664461834305,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True
1.0,1.0,0.4470972606182458,0.125,0.0,0.033962538149299316,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,,0.0,0.0,0.015126992566498259,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.0,1.0,0.4973611460165871,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.3465694898215632,0.0,0.0,0.026350245115835676,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015712553569072387,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,1.0,0.2963056044232219,0.25,0.0,0.04713766070721715,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.23347574767529528,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.35913546117114853,0.0,0.6666666666666666,0.04113566043083236,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.014110458666029575,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1.0,1.0,0.39683337521990447,0.0,0.0,0.015330377421392339,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
1.0,0.5,0.7738125157074642,0.0,0.0,0.020494635090094415,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True
1.0,0.0,0.6607187735611962,0.25,0.0,0.10048070654571319,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
1.0,0.0,0.4470972606182458,0.0,0.0,0.051504969851415845,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
1.0,1.0,,0.0,0.0,0.015126992566498259,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0.0,1.0,0.19577783362653933,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.23347574767529528,0.0,0.0,0.028302115124416098,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.42196531791907516,0.0,0.0,0.025374310111545468,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,0.0,0.4847951746670017,0.125,0.0,0.1091095334796455,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True
0.0,1.0,,0.125,0.0,0.028220722145058292,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1.0,1.0,0.39683337521990447,0.0,0.0,0.015468569817999833,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
1.0,0.5,0.3088715757728072,0.125,0.16666666666666666,0.05855610025741261,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,0.0,0.4847951746670017,0.125,0.16666666666666666,0.21642978772242535,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0.0,0.5,0.6732847449107816,0.0,0.0,0.050748620223090936,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,0.4470972606182458,0.0,0.0,0.07831878409428937,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,,0.0,0.0,0.017005667449756914,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1.0,0.0,0.22090977632570996,0.0,0.3333333333333333,0.1554664461834305,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True
0.0,0.5,0.5853229454636844,0.0,0.0,0.029278050128706306,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.7486805730082935,0.125,0.16666666666666666,0.15458810467956932,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0.0,1.0,0.2711736617240513,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.43453128926866047,0.0,0.0,0.013907073811135496,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.648152802211611,0.125,0.0,0.1527664244005612,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0.0,1.0,0.5853229454636844,0.0,0.0,0.014151057562208049,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.3333333333333333,0.015126992566498259,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.0,0.5,0.4596632319678311,0.125,0.0,0.050748620223090936,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.4470972606182458,0.125,0.16666666666666666,0.04713766070721715,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
